ResponseId,id,Age,Race,secular1_4religious,Eng,Eng_2_TEXT,Emp_status,Income,Education,Gender,pol_party,pol_party_4_TEXT,polSocConservative1_7liberal,polEconConservative1_7liberal,self1_other0,private1_public0,MG_1,MG_2,Rating_1,Rating_2,Rating_3,Rating_4,Rating_5,Rating_6,Rating_7,Rating_8,Rating_9,Rating_10,vignette_1,vignette_2,vignette_3,vignette_4,vignette_5,vignette_6,vignette_7,vignette_8,vignette_9,vignette_10,vignette_11,vignette_12,vignette_13,vignette_14,vignette_15,vignette_16,vignette_17
R_2akp90yTlR2sYuD,444,27,White or Caucasian,4,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Republican,NA,6,6,0,0,6,5,6,6,5,5,6,4,5,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_bdDix32JbOUlxpn,445,36,White or Caucasian,3,English,NA,Homemaker,"$74,999- $99,999",Some College,Female,Independent,NA,4,4,0,0,6,6,6,6,6,3,3,3,3,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_bdDix32JbOUlxpn,445,36,White or Caucasian,3,English,NA,Homemaker,"$74,999- $99,999",Some College,Female,Independent,NA,4,4,0,0,6,6,3,7,7,3,4,3,3,6,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_bdDix32JbOUlxpn,445,36,White or Caucasian,3,English,NA,Homemaker,"$74,999- $99,999",Some College,Female,Independent,NA,4,4,0,0,6,6,6,6,6,4,5,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_bdDix32JbOUlxpn,445,36,White or Caucasian,3,English,NA,Homemaker,"$74,999- $99,999",Some College,Female,Independent,NA,4,4,0,0,6,6,7,7,7,3,3,3,3,5,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_bdDix32JbOUlxpn,445,36,White or Caucasian,3,English,NA,Homemaker,"$74,999- $99,999",Some College,Female,Independent,NA,4,4,0,0,6,6,4,5,4,4,5,4,5,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_u1yKy4bzex8DwfT,446,46,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Bachelor's degree,Female,Democrat,NA,7,5,0,1,6,6,6,5,6,2,1,2,2,5,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_u1yKy4bzex8DwfT,446,46,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Bachelor's degree,Female,Democrat,NA,7,5,0,1,6,6,6,5,6,4,2,2,2,5,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_u1yKy4bzex8DwfT,446,46,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Bachelor's degree,Female,Democrat,NA,7,5,0,1,6,6,6,5,6,3,2,2,1,4,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_u1yKy4bzex8DwfT,446,46,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Bachelor's degree,Female,Democrat,NA,7,5,0,1,5,6,4,5,5,4,3,3,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_u1yKy4bzex8DwfT,446,46,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$20,000 - $29,999",Bachelor's degree,Female,Democrat,NA,7,5,0,1,5,6,6,5,6,4,4,4,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_56meugbAfnL11Id,447,31,"White or Caucasian,Asian",1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,4,4,1,1,5,5,5,5,5,3,3,4,3,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_56meugbAfnL11Id,447,31,"White or Caucasian,Asian",1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,4,4,1,1,5,4,4,4,5,3,2,3,3,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_56meugbAfnL11Id,447,31,"White or Caucasian,Asian",1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,4,4,1,1,4,4,5,4,5,3,3,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_56meugbAfnL11Id,447,31,"White or Caucasian,Asian",1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,4,4,1,1,6,4,5,5,5,2,3,3,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_56meugbAfnL11Id,447,31,"White or Caucasian,Asian",1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Female,Independent,NA,4,4,1,1,5,5,5,5,5,3,4,4,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2WvrZDqlduR0oFd,448,60,White or Caucasian,1,English,NA,Retired,"$40,000 - $49,999",Bachelor's degree,Female,Independent,NA,6,5,1,0,7,4,5,5,5,6,5,6,6,6,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_2WvrZDqlduR0oFd,448,60,White or Caucasian,1,English,NA,Retired,"$40,000 - $49,999",Bachelor's degree,Female,Independent,NA,6,5,1,0,7,4,7,5,6,2,2,2,5,5,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2WvrZDqlduR0oFd,448,60,White or Caucasian,1,English,NA,Retired,"$40,000 - $49,999",Bachelor's degree,Female,Independent,NA,6,5,1,0,7,4,7,4,6,2,2,3,2,5,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2WvrZDqlduR0oFd,448,60,White or Caucasian,1,English,NA,Retired,"$40,000 - $49,999",Bachelor's degree,Female,Independent,NA,6,5,1,0,6,4,6,5,6,3,5,5,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_2WvrZDqlduR0oFd,448,60,White or Caucasian,1,English,NA,Retired,"$40,000 - $49,999",Bachelor's degree,Female,Independent,NA,6,5,1,0,4,4,5,4,5,6,6,6,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3G3rC7LaLPjgpu3,449,41,Asian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,6,3,1,1,7,7,7,6,7,1,1,1,1,5,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3G3rC7LaLPjgpu3,449,41,Asian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,6,3,1,1,6,6,7,5,7,1,1,1,1,6,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3G3rC7LaLPjgpu3,449,41,Asian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,6,3,1,1,7,7,7,7,7,1,1,1,1,6,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3G3rC7LaLPjgpu3,449,41,Asian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,6,3,1,1,6,7,5,5,7,1,1,1,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_3G3rC7LaLPjgpu3,449,41,Asian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,6,3,1,1,7,6,7,7,7,1,1,1,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_29jlOKbSwNXWFEr,450,33,Black or African American,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",High school / GED,Female,Democrat,NA,6,4,0,0,5,5,3,5,3,6,6,7,6,5,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_29jlOKbSwNXWFEr,450,33,Black or African American,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",High school / GED,Female,Democrat,NA,6,4,0,0,3,5,5,3,7,7,7,7,6,6,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_29jlOKbSwNXWFEr,450,33,Black or African American,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",High school / GED,Female,Democrat,NA,6,4,0,0,5,2,2,3,6,6,6,6,7,7,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_29jlOKbSwNXWFEr,450,33,Black or African American,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",High school / GED,Female,Democrat,NA,6,4,0,0,3,5,2,3,6,5,6,7,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_29jlOKbSwNXWFEr,450,33,Black or African American,4,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",High school / GED,Female,Democrat,NA,6,4,0,0,6,7,2,3,7,6,5,6,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_VPUHQS70siuAjMl,451,33,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Democrat,NA,6,5,1,0,7,6,7,5,6,2,2,2,2,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_VPUHQS70siuAjMl,451,33,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Democrat,NA,6,5,1,0,7,6,6,5,6,3,2,3,2,3,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_VPUHQS70siuAjMl,451,33,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Democrat,NA,6,5,1,0,7,6,5,5,6,2,2,2,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_VPUHQS70siuAjMl,451,33,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Democrat,NA,6,5,1,0,4,4,2,2,3,3,5,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_VPUHQS70siuAjMl,451,33,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Democrat,NA,6,5,1,0,6,6,3,3,5,2,5,6,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2DTvS4mO5AK4BiG,452,35,White or Caucasian,1,English,NA,Homemaker,"More than $150,000",Some College,Female,Republican,NA,3,2,1,1,7,6,6,6,6,2,2,2,2,6,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2DTvS4mO5AK4BiG,452,35,White or Caucasian,1,English,NA,Homemaker,"More than $150,000",Some College,Female,Republican,NA,3,2,1,1,7,7,6,6,6,6,2,6,6,6,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2DTvS4mO5AK4BiG,452,35,White or Caucasian,1,English,NA,Homemaker,"More than $150,000",Some College,Female,Republican,NA,3,2,1,1,6,4,5,4,4,6,4,6,6,4,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2DTvS4mO5AK4BiG,452,35,White or Caucasian,1,English,NA,Homemaker,"More than $150,000",Some College,Female,Republican,NA,3,2,1,1,7,6,5,6,6,2,3,5,3,5,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2DTvS4mO5AK4BiG,452,35,White or Caucasian,1,English,NA,Homemaker,"More than $150,000",Some College,Female,Republican,NA,3,2,1,1,7,7,6,6,6,2,6,7,5,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_1LYE0KvWJrDIjlf,453,36,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Female,Independent,NA,4,4,1,1,5,5,6,4,6,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1LYE0KvWJrDIjlf,453,36,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Female,Independent,NA,4,4,1,1,5,5,5,5,5,4,5,4,3,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1LYE0KvWJrDIjlf,453,36,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Female,Independent,NA,4,4,1,1,5,5,5,5,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_1LYE0KvWJrDIjlf,453,36,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Female,Independent,NA,4,4,1,1,5,5,6,6,6,6,4,5,4,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_1LYE0KvWJrDIjlf,453,36,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Bachelor's degree,Female,Independent,NA,4,4,1,1,5,5,4,5,5,4,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_2ZHL74tgC8P1xyG,454,20,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Some College,Female,Democrat,NA,6,6,1,0,6,3,5,6,5,4,3,4,2,5,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2ZHL74tgC8P1xyG,454,20,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Some College,Female,Democrat,NA,6,6,1,0,6,4,6,6,6,4,4,5,3,5,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_2ZHL74tgC8P1xyG,454,20,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Some College,Female,Democrat,NA,6,6,1,0,5,4,7,5,4,3,2,2,1,2,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2ZHL74tgC8P1xyG,454,20,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Some College,Female,Democrat,NA,6,6,1,0,6,4,6,5,5,2,1,2,1,4,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2ZHL74tgC8P1xyG,454,20,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Some College,Female,Democrat,NA,6,6,1,0,6,4,5,5,5,2,3,2,3,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_OlZrqOaseHDwlYl,455,44,White or Caucasian,3,English,NA,Unemployed and not currently looking for work,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,1,0,1,4,3,5,4,5,4,2,4,2,2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_OlZrqOaseHDwlYl,455,44,White or Caucasian,3,English,NA,Unemployed and not currently looking for work,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,1,0,1,6,6,7,6,7,1,1,1,1,2,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_OlZrqOaseHDwlYl,455,44,White or Caucasian,3,English,NA,Unemployed and not currently looking for work,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,1,0,1,5,4,6,5,6,3,3,2,1,4,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_OlZrqOaseHDwlYl,455,44,White or Caucasian,3,English,NA,Unemployed and not currently looking for work,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,1,0,1,5,5,5,5,7,1,1,2,1,2,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_OlZrqOaseHDwlYl,455,44,White or Caucasian,3,English,NA,Unemployed and not currently looking for work,"$20,000 - $29,999",Bachelor's degree,Male,Republican,NA,1,1,0,1,3,2,1,2,6,3,5,5,1,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_4H4Ecn8kUtr4jhD,456,61,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$40,000 - $49,999",Bachelor's degree,Female,Something else,Npa,2,2,0,1,5,4,6,4,6,5,5,1,1,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_4H4Ecn8kUtr4jhD,456,61,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$40,000 - $49,999",Bachelor's degree,Female,Something else,Npa,2,2,0,1,6,4,7,5,6,1,1,1,1,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_4H4Ecn8kUtr4jhD,456,61,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$40,000 - $49,999",Bachelor's degree,Female,Something else,Npa,2,2,0,1,6,4,7,6,6,2,1,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_4H4Ecn8kUtr4jhD,456,61,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$40,000 - $49,999",Bachelor's degree,Female,Something else,Npa,2,2,0,1,6,4,6,5,6,1,1,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_4H4Ecn8kUtr4jhD,456,61,White or Caucasian,2,English,NA,Unemployed and currently looking for work,"$40,000 - $49,999",Bachelor's degree,Female,Something else,Npa,2,2,0,1,4,4,4,4,4,4,4,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_2X5ppswPOVurUkj,457,45,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$20,000 - $29,999",Bachelor's degree,Male,Democrat,NA,6,5,1,0,7,6,7,6,7,3,2,2,3,4,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_2X5ppswPOVurUkj,457,45,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$20,000 - $29,999",Bachelor's degree,Male,Democrat,NA,6,5,1,0,7,6,5,7,6,4,4,5,5,5,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2X5ppswPOVurUkj,457,45,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$20,000 - $29,999",Bachelor's degree,Male,Democrat,NA,6,5,1,0,7,6,6,5,6,3,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2X5ppswPOVurUkj,457,45,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$20,000 - $29,999",Bachelor's degree,Male,Democrat,NA,6,5,1,0,5,4,5,4,5,2,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_2X5ppswPOVurUkj,457,45,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$20,000 - $29,999",Bachelor's degree,Male,Democrat,NA,6,5,1,0,5,5,5,4,5,4,6,6,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_3D88HMOJEN3XRwt,458,36,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",High school / GED,Female,Democrat,NA,6,6,0,1,6,6,6,6,6,1,1,1,1,2,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3D88HMOJEN3XRwt,458,36,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",High school / GED,Female,Democrat,NA,6,6,0,1,6,6,7,6,6,1,1,1,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3D88HMOJEN3XRwt,458,36,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",High school / GED,Female,Democrat,NA,6,6,0,1,6,6,6,6,6,1,1,1,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_3D88HMOJEN3XRwt,458,36,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",High school / GED,Female,Democrat,NA,6,6,0,1,6,6,5,5,6,1,1,1,1,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3D88HMOJEN3XRwt,458,36,White or Caucasian,1,English,NA,Self-employed,"$10,000 - $19,999",High school / GED,Female,Democrat,NA,6,6,0,1,6,6,6,6,6,1,1,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_1hytioqpoyoGp2O,459,25,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Independent,NA,5,6,0,0,5,3,6,6,6,3,2,3,2,3,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1hytioqpoyoGp2O,459,25,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Independent,NA,5,6,0,0,6,6,6,7,7,2,2,2,2,3,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1hytioqpoyoGp2O,459,25,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Independent,NA,5,6,0,0,6,5,7,6,7,3,2,3,2,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1hytioqpoyoGp2O,459,25,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Independent,NA,5,6,0,0,5,4,5,5,5,4,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_1hytioqpoyoGp2O,459,25,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Male,Independent,NA,5,6,0,0,6,5,5,6,6,3,5,3,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_1OqKNhtUyqghcvE,460,28,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,3,2,1,0,7,7,6,7,7,5,6,7,6,7,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_1OqKNhtUyqghcvE,460,28,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,3,2,1,0,5,5,5,5,5,6,6,6,6,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_1OqKNhtUyqghcvE,460,28,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,3,2,1,0,7,6,6,5,5,6,5,7,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1OqKNhtUyqghcvE,460,28,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,3,2,1,0,7,7,7,7,7,1,1,1,2,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1OqKNhtUyqghcvE,460,28,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999","Postgraduate degree (e.g., Master's Degree, Professional Degree, Doctorate Degree)",Male,Independent,NA,3,2,1,0,7,7,7,7,7,2,5,5,2,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_337GApjylKsVFsW,461,52,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,5,3,0,0,5,4,6,5,6,2,2,4,2,6,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_337GApjylKsVFsW,461,52,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,5,3,0,0,5,4,5,5,5,2,5,6,5,6,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_337GApjylKsVFsW,461,52,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,5,3,0,0,6,5,7,6,6,2,4,4,3,5,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_337GApjylKsVFsW,461,52,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,5,3,0,0,6,5,6,5,5,2,2,2,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_337GApjylKsVFsW,461,52,White or Caucasian,3,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,5,3,0,0,6,5,7,5,6,2,2,3,4,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_9FyMDhewS91GxAB,462,27,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",High school / GED,Female,Democrat,NA,7,7,1,0,7,7,7,6,7,3,2,5,2,6,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_9FyMDhewS91GxAB,462,27,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",High school / GED,Female,Democrat,NA,7,7,1,0,5,4,5,7,4,5,5,5,6,5,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_9FyMDhewS91GxAB,462,27,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",High school / GED,Female,Democrat,NA,7,7,1,0,7,6,7,5,6,3,2,3,2,4,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_9FyMDhewS91GxAB,462,27,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",High school / GED,Female,Democrat,NA,7,7,1,0,7,6,5,5,6,2,2,2,1,3,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_9FyMDhewS91GxAB,462,27,White or Caucasian,1,English,NA,Self-employed,"$20,000 - $29,999",High school / GED,Female,Democrat,NA,7,7,1,0,4,4,5,6,5,5,5,6,6,7,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_vvNqomTfbH9YP0B,463,31,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$100,000 - $149,999",Some College,Female,Republican,NA,2,2,0,0,5,5,6,5,5,5,5,6,6,5,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
