response_id,id,age,race,secular1_4religious,eng,eng_2_text,emp_status,income,education,gender,pol_party,pol_party_4_text,pol_soc_conservative1_7liberal,pol_econ_conservative1_7liberal,condition,vignette,private1_public0,self1_other0_engagement,self1_other0_rating,mg,tr,motive_1,motive_2,motive_3,motive_4,motive_5,motive_6,motive_7,motive_8,motive_9,motive_10,vignette_1,vignette_2,vignette_3,vignette_4,vignette_5,vignette_6,vignette_7,vignette_8,vignette_9,vignette_10,vignette_11,vignette_12,vignette_13,vignette_14,vignette_15,vignette_16,vignette_17
R_eUIJ59saUPxyjrb,539,31,White or Caucasian,1,English,NA,Self-employed,"$50,000 - $74,999",Less than a high school diploma,Male,Independent,NA,3,4,Private_Self_Self,vignette_9,1,1,1,4,5,4,3,4,4,4,3,4,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_eUIJ59saUPxyjrb,539,31,White or Caucasian,1,English,NA,Self-employed,"$50,000 - $74,999",Less than a high school diploma,Male,Independent,NA,3,4,Private_Self_Self,vignette_13,1,1,1,4,5,5,4,5,5,4,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_eUIJ59saUPxyjrb,539,31,White or Caucasian,1,English,NA,Self-employed,"$50,000 - $74,999",Less than a high school diploma,Male,Independent,NA,3,4,Private_Self_Self,vignette_14,1,1,1,4,4,4,4,4,4,4,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_3Em4WgjFdMMqxXL,540,53,White or Caucasian,1,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,7,7,Public_Self_Other,vignette_2,0,1,0,6,6,5,5,6,2,3,3,3,5,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3Em4WgjFdMMqxXL,540,53,White or Caucasian,1,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,7,7,Public_Self_Other,vignette_9,0,1,0,5,5,6,5,6,5,6,5,5,6,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3Em4WgjFdMMqxXL,540,53,White or Caucasian,1,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,7,7,Public_Self_Other,vignette_11,0,1,0,5,6,7,5,6,2,3,3,2,5,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3Em4WgjFdMMqxXL,540,53,White or Caucasian,1,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,7,7,Public_Self_Other,vignette_12,0,1,0,5,5,6,5,5,6,5,5,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_3Em4WgjFdMMqxXL,540,53,White or Caucasian,1,English,NA,Retired,"$50,000 - $74,999",Bachelor's degree,Female,Independent,NA,7,7,Public_Self_Other,vignette_16,0,1,0,5,5,6,5,6,3,3,5,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3iIl5RktzUHwPU4,541,59,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$74,999- $99,999",Some College,Male,Republican,NA,3,2,Private_Self_Other,vignette_1,1,1,0,7,6,7,7,7,1,1,1,1,7,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3iIl5RktzUHwPU4,541,59,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$74,999- $99,999",Some College,Male,Republican,NA,3,2,Private_Self_Other,vignette_3,1,1,0,7,6,7,7,7,1,1,1,1,7,5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3iIl5RktzUHwPU4,541,59,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$74,999- $99,999",Some College,Male,Republican,NA,3,2,Private_Self_Other,vignette_11,1,1,0,7,6,7,7,7,1,1,1,1,7,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3iIl5RktzUHwPU4,541,59,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$74,999- $99,999",Some College,Male,Republican,NA,3,2,Private_Self_Other,vignette_12,1,1,0,7,6,7,7,7,1,1,1,1,7,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_3iIl5RktzUHwPU4,541,59,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$74,999- $99,999",Some College,Male,Republican,NA,3,2,Private_Self_Other,vignette_13,1,1,0,7,6,7,7,7,1,1,1,1,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_Y5EAeA5osYh3eIF,542,28,Asian,1,English,NA,Unable to work,"Less than $10,000",Some College,Male,Democrat,NA,6,6,Private_Other_Other,vignette_1,1,0,0,6,6,6,6,6,4,4,4,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_Y5EAeA5osYh3eIF,542,28,Asian,1,English,NA,Unable to work,"Less than $10,000",Some College,Male,Democrat,NA,6,6,Private_Other_Other,vignette_4,1,0,0,6,6,6,6,6,2,2,2,2,4,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_Y5EAeA5osYh3eIF,542,28,Asian,1,English,NA,Unable to work,"Less than $10,000",Some College,Male,Democrat,NA,6,6,Private_Other_Other,vignette_8,1,0,0,7,7,7,7,7,1,1,1,1,7,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_Y5EAeA5osYh3eIF,542,28,Asian,1,English,NA,Unable to work,"Less than $10,000",Some College,Male,Democrat,NA,6,6,Private_Other_Other,vignette_12,1,0,0,7,7,7,7,7,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_Y5EAeA5osYh3eIF,542,28,Asian,1,English,NA,Unable to work,"Less than $10,000",Some College,Male,Democrat,NA,6,6,Private_Other_Other,vignette_16,1,0,0,6,6,6,6,6,2,2,2,2,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1E5tJLfb33sZ3kE,543,62,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$30,000 - $39,999",Associate degree,Female,Independent,NA,5,3,Public_Other_Other,vignette_2,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1E5tJLfb33sZ3kE,543,62,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$30,000 - $39,999",Associate degree,Female,Independent,NA,5,3,Public_Other_Other,vignette_4,0,0,0,6,5,6,5,5,3,3,3,3,6,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1E5tJLfb33sZ3kE,543,62,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$30,000 - $39,999",Associate degree,Female,Independent,NA,5,3,Public_Other_Other,vignette_9,0,0,0,6,5,5,5,5,6,6,6,6,5,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_1E5tJLfb33sZ3kE,543,62,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$30,000 - $39,999",Associate degree,Female,Independent,NA,5,3,Public_Other_Other,vignette_13,0,0,0,6,5,6,5,6,5,3,3,3,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_1E5tJLfb33sZ3kE,543,62,White or Caucasian,1,English,NA,Employed part time (up to 29 hours a week),"$30,000 - $39,999",Associate degree,Female,Independent,NA,5,3,Public_Other_Other,vignette_17,0,0,0,6,5,6,5,6,3,3,3,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3smsmwZLJMwco0B,544,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Independent,NA,1,3,Public_Other_Self,vignette_3,0,0,1,7,5,7,7,7,1,1,1,1,5,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3smsmwZLJMwco0B,544,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Independent,NA,1,3,Public_Other_Self,vignette_9,0,0,1,6,5,3,3,2,7,7,7,7,6,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_3smsmwZLJMwco0B,544,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Independent,NA,1,3,Public_Other_Self,vignette_13,0,0,1,7,5,7,7,7,1,1,1,1,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_3smsmwZLJMwco0B,544,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Independent,NA,1,3,Public_Other_Self,vignette_14,0,0,1,6,5,6,5,5,6,7,7,7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_3smsmwZLJMwco0B,544,36,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$74,999- $99,999",Some College,Male,Independent,NA,1,3,Public_Other_Self,vignette_15,0,0,1,5,5,5,5,5,7,7,6,6,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1ococ7DlpmsrUUp,545,35,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,5,2,Public_Other_Other,vignette_2,0,0,0,5,4,3,4,4,7,7,7,6,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1ococ7DlpmsrUUp,545,35,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,5,2,Public_Other_Other,vignette_3,0,0,0,7,5,7,5,7,2,3,3,4,5,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1ococ7DlpmsrUUp,545,35,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,5,2,Public_Other_Other,vignette_10,0,0,0,7,6,6,6,6,5,6,7,5,6,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_1ococ7DlpmsrUUp,545,35,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,5,2,Public_Other_Other,vignette_15,0,0,0,4,3,2,4,5,3,6,5,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1ococ7DlpmsrUUp,545,35,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Independent,NA,5,2,Public_Other_Other,vignette_17,0,0,0,6,7,5,5,6,6,6,7,5,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2rUuaIk5zSxQSxL,546,41,Black or African American,4,English,NA,Self-employed,"$74,999- $99,999",High school / GED,Male,Republican,NA,1,4,Private_Self_Other,vignette_2,1,1,0,5,4,1,6,5,1,1,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2rUuaIk5zSxQSxL,546,41,Black or African American,4,English,NA,Self-employed,"$74,999- $99,999",High school / GED,Male,Republican,NA,1,4,Private_Self_Other,vignette_6,1,1,0,5,5,6,5,5,1,5,1,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2rUuaIk5zSxQSxL,546,41,Black or African American,4,English,NA,Self-employed,"$74,999- $99,999",High school / GED,Male,Republican,NA,1,4,Private_Self_Other,vignette_7,1,1,0,5,5,5,6,6,1,1,1,1,1,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2rUuaIk5zSxQSxL,546,41,Black or African American,4,English,NA,Self-employed,"$74,999- $99,999",High school / GED,Male,Republican,NA,1,4,Private_Self_Other,vignette_10,1,1,0,6,4,7,6,6,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_2rUuaIk5zSxQSxL,546,41,Black or African American,4,English,NA,Self-employed,"$74,999- $99,999",High school / GED,Male,Republican,NA,1,4,Private_Self_Other,vignette_16,1,1,0,4,4,4,5,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_1N2lOX4tvVJPn2N,547,42,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,7,7,Public_Self_Other,vignette_5,0,1,0,6,6,7,7,7,1,1,1,1,1,7,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
R_1N2lOX4tvVJPn2N,547,42,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,7,7,Public_Self_Other,vignette_6,0,1,0,6,6,7,7,7,1,1,1,1,1,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_1N2lOX4tvVJPn2N,547,42,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,7,7,Public_Self_Other,vignette_10,0,1,0,6,6,7,7,7,1,1,1,1,1,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_1N2lOX4tvVJPn2N,547,42,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,7,7,Public_Self_Other,vignette_14,0,1,0,6,6,6,5,6,5,5,5,5,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_1N2lOX4tvVJPn2N,547,42,White or Caucasian,2,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Some College,Female,Democrat,NA,7,7,Public_Self_Other,vignette_17,0,1,0,7,7,7,7,7,1,1,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_3FOm9i6qczx0vwG,548,26,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,6,Public_Self_Other,vignette_3,0,1,0,5,5,5,5,5,4,4,6,6,5,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3FOm9i6qczx0vwG,548,26,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,6,Public_Self_Other,vignette_4,0,1,0,5,6,4,5,5,5,4,5,4,5,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_3FOm9i6qczx0vwG,548,26,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,6,Public_Self_Other,vignette_7,0,1,0,7,6,5,5,6,5,6,5,6,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3FOm9i6qczx0vwG,548,26,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,6,Public_Self_Other,vignette_11,0,1,0,6,5,5,6,5,5,3,4,6,6,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3FOm9i6qczx0vwG,548,26,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$40,000 - $49,999",Bachelor's degree,Female,Democrat,NA,6,6,Public_Self_Other,vignette_15,0,1,0,5,5,4,5,5,4,4,4,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1dsGmxh1N3qxMsH,549,37,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_6,0,0,0,5,4,4,5,5,4,5,4,4,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_1dsGmxh1N3qxMsH,549,37,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_7,0,0,0,6,5,4,6,4,4,3,5,4,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1dsGmxh1N3qxMsH,549,37,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_9,0,0,0,4,3,3,3,3,6,6,4,6,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R_1dsGmxh1N3qxMsH,549,37,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_10,0,0,0,6,5,6,5,6,3,4,5,4,6,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_1dsGmxh1N3qxMsH,549,37,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,7,7,Public_Other_Other,vignette_14,0,0,0,5,4,5,5,5,5,5,5,6,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_2YWAsXY5CWii7tg,550,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Male,Independent,NA,7,5,Public_Self_Other,vignette_3,0,1,0,6,5,6,5,5,4,4,4,5,4,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2YWAsXY5CWii7tg,550,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Male,Independent,NA,7,5,Public_Self_Other,vignette_4,0,1,0,7,7,7,6,7,2,2,1,1,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_2YWAsXY5CWii7tg,550,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Male,Independent,NA,7,5,Public_Self_Other,vignette_6,0,1,0,6,5,5,5,6,6,6,6,5,6,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2YWAsXY5CWii7tg,550,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Male,Independent,NA,7,5,Public_Self_Other,vignette_11,0,1,0,6,6,6,5,6,2,5,5,2,5,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_2YWAsXY5CWii7tg,550,30,White or Caucasian,1,English,NA,Employed full time (30 hours or more a week),"$30,000 - $39,999",Bachelor's degree,Male,Independent,NA,7,5,Public_Self_Other,vignette_14,0,1,0,6,5,5,5,5,6,6,6,6,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_1QhkaCM5ZKaqHFV,551,46,White or Caucasian,1,English,NA,Homemaker,"$100,000 - $149,999",Bachelor's degree,Female,Democrat,NA,7,5,Public_Other_Other,vignette_1,0,0,0,5,5,6,6,6,3,3,3,3,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1QhkaCM5ZKaqHFV,551,46,White or Caucasian,1,English,NA,Homemaker,"$100,000 - $149,999",Bachelor's degree,Female,Democrat,NA,7,5,Public_Other_Other,vignette_2,0,0,0,5,5,6,6,6,3,3,3,5,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1QhkaCM5ZKaqHFV,551,46,White or Caucasian,1,English,NA,Homemaker,"$100,000 - $149,999",Bachelor's degree,Female,Democrat,NA,7,5,Public_Other_Other,vignette_11,0,0,0,5,5,6,6,6,3,3,3,3,6,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_1QhkaCM5ZKaqHFV,551,46,White or Caucasian,1,English,NA,Homemaker,"$100,000 - $149,999",Bachelor's degree,Female,Democrat,NA,7,5,Public_Other_Other,vignette_14,0,0,0,5,5,6,6,6,3,5,5,3,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R_1QhkaCM5ZKaqHFV,551,46,White or Caucasian,1,English,NA,Homemaker,"$100,000 - $149,999",Bachelor's degree,Female,Democrat,NA,7,5,Public_Other_Other,vignette_15,0,0,0,5,5,6,6,6,3,5,5,5,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_ODLmSkrFbDn7rep,552,33,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Some College,Female,Independent,NA,6,6,Public_Self_Self,vignette_1,0,1,1,4,3,3,5,4,6,6,6,7,7,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_ODLmSkrFbDn7rep,552,33,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Some College,Female,Independent,NA,6,6,Public_Self_Self,vignette_4,0,1,1,6,6,7,4,7,2,3,5,5,5,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
R_ODLmSkrFbDn7rep,552,33,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Some College,Female,Independent,NA,6,6,Public_Self_Self,vignette_12,0,1,1,6,6,7,5,6,3,3,4,3,7,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R_ODLmSkrFbDn7rep,552,33,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Some College,Female,Independent,NA,6,6,Public_Self_Self,vignette_13,0,1,1,3,3,7,2,6,3,2,2,5,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
R_ODLmSkrFbDn7rep,552,33,White or Caucasian,2,English,NA,Self-employed,"$20,000 - $29,999",Some College,Female,Independent,NA,6,6,Public_Self_Self,vignette_15,0,1,1,3,3,2,7,3,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_1CsfDMcPpxWwufM,553,63,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Associate degree,Female,Democrat,NA,7,7,Private_Self_Self,vignette_2,1,1,1,4,5,4,2,4,2,2,2,2,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R_1CsfDMcPpxWwufM,553,63,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Associate degree,Female,Democrat,NA,7,7,Private_Self_Self,vignette_6,1,1,1,4,5,5,5,5,2,2,2,2,5,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_1CsfDMcPpxWwufM,553,63,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Associate degree,Female,Democrat,NA,7,7,Private_Self_Self,vignette_7,1,1,1,6,5,6,6,5,2,2,3,2,3,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_1CsfDMcPpxWwufM,553,63,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Associate degree,Female,Democrat,NA,7,7,Private_Self_Self,vignette_10,1,1,1,5,5,6,5,5,2,2,2,2,5,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R_1CsfDMcPpxWwufM,553,63,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"$10,000 - $19,999",Associate degree,Female,Democrat,NA,7,7,Private_Self_Self,vignette_11,1,1,1,5,5,5,4,5,2,2,2,2,3,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3oF6IJualA2S7r6,554,33,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Other_Other,vignette_6,0,0,0,6,6,4,6,6,4,6,6,2,6,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3oF6IJualA2S7r6,554,33,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Other_Other,vignette_7,0,0,0,6,6,6,6,6,4,4,5,4,6,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_3oF6IJualA2S7r6,554,33,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Other_Other,vignette_8,0,0,0,6,5,6,5,4,6,2,5,7,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_3oF6IJualA2S7r6,554,33,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Other_Other,vignette_11,0,0,0,2,2,2,3,4,7,6,1,7,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R_3oF6IJualA2S7r6,554,33,White or Caucasian,1,English,NA,Unemployed and currently looking for work,"$50,000 - $74,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Other_Other,vignette_17,0,0,0,5,6,3,3,6,6,6,5,5,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
R_2U0bXH45vUXaMxj,555,29,Black or African American,1,English,NA,Unemployed and currently looking for work,"$10,000 - $19,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Self_Other,vignette_6,0,1,0,6,6,6,5,5,4,5,6,5,6,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_2U0bXH45vUXaMxj,555,29,Black or African American,1,English,NA,Unemployed and currently looking for work,"$10,000 - $19,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Self_Other,vignette_7,0,1,0,5,5,5,5,5,5,5,5,5,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
R_2U0bXH45vUXaMxj,555,29,Black or African American,1,English,NA,Unemployed and currently looking for work,"$10,000 - $19,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Self_Other,vignette_8,0,1,0,6,6,6,5,6,3,3,3,3,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
R_2U0bXH45vUXaMxj,555,29,Black or African American,1,English,NA,Unemployed and currently looking for work,"$10,000 - $19,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Self_Other,vignette_15,0,1,0,4,4,4,4,4,6,6,6,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
R_2U0bXH45vUXaMxj,555,29,Black or African American,1,English,NA,Unemployed and currently looking for work,"$10,000 - $19,999",Bachelor's degree,Male,Democrat,NA,6,6,Public_Self_Other,vignette_16,0,1,0,5,5,4,4,5,5,5,5,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
R_3kyN8tqqJ9p4MAm,556,46,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"More than $150,000",High school / GED,Female,Republican,NA,2,2,Private_Other_Other,vignette_6,1,0,0,6,6,6,6,6,2,2,2,2,6,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
R_3kyN8tqqJ9p4MAm,556,46,White or Caucasian,2,English,NA,Employed part time (up to 29 hours a week),"More than $150,000",High school / GED,Female,Republican,NA,2,2,Private_Other_Other,vignette_8,1,0,0,6,6,6,6,6,2,2,2,2,6,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
